연번,자치구,신호등종류,위도,경도,주소
10143,동대문구,보행등,37.58063488,127.0512053,동대문구 전농동 126-48대
10144,동대문구,보행등,37.57680258,127.076377,동대문구 장안동 473-2도
10145,동대문구,보행등,37.57669257,127.0763733,동대문구 장안동 473-2도
10146,동대문구,보행등,37.57781309,127.0613349,동대문구 전농동 688-10 학
10147,동대문구,보행등,37.58746584,127.0701266,동대문구 휘경동 1338-12천
10148,동대문구,보행등,37.60259207,127.0621733,동대문구 이문동 331-22대
10149,동대문구,보행등,37.57933129,127.0422183,동대문구 제기동 821도
10150,동대문구,보행등,37.58013085,127.0447958,동대문구 청량리동 235-11대
10151,동대문구,보행등,37.58065163,127.0457496,동대문구 청량리동 235-10대
10152,동대문구,보행등,37.58066038,127.045924,동대문구 전농동 235-10대
10153,동대문구,보행등,37.58066038,127.045924,동대문구 전농동 235-10대
10154,동대문구,보행등,37.58268957,127.0384964,동대문구 제기동 682대
10155,동대문구,보행등,37.58306717,127.0418677,동대문구 제기동 820도
10156,동대문구,보행등,37.5831417,127.043986,동대문구 청량리동 427-1대
10157,동대문구,보행등,37.57830255,127.0234007,동대문구  18-1대
10158,동대문구,보행등,37.59263114,127.0576359,동대문구  329-29대
10159,동대문구,보행등,37.6015725,127.0710033,동대문구 이문동 345-2천
10160,동대문구,보행등,37.60107898,127.0710681,동대문구 이문동 352-2천
10161,동대문구,보행등,37.57778353,127.0610707,동대문구 전농동 688-10 학
10162,동대문구,보행등,37.57377303,127.0268905,동대문구 신설동 92-42천
10163,동대문구,보행등,37.56488911,127.0704251,동대문구 장안동 471-1도
10164,동대문구,보행등,37.56488911,127.0704251,동대문구 장안동 471-1도
10165,동대문구,보행등,37.58085349,127.0513941,동대문구 전농동 103-171대
10166,동대문구,보행등,37.58085349,127.0513941,동대문구 전농동 103-171대
10167,동대문구,보행등,37.57206789,127.0737776,동대문구 장안동 329-3대
10168,동대문구,보행등,37.57225789,127.0737039,동대문구 장안동 329-3대
10169,동대문구,보행등,37.57107763,127.0540336,동대문구 답십리동 105-11대
10170,동대문구,보행등,37.57016394,127.0304649,동대문구 용두동 237-14도
10171,동대문구,보행등,37.57416644,127.0350003,동대문구 용두동 790 대
10172,동대문구,보행등,37.57387541,127.0352207,동대문구 용두동 792-6 공
10173,동대문구,보행등,37.57466334,127.0534096,동대문구 전농동 362-6 대
10174,동대문구,보행등,37.57464252,127.0533558,동대문구 전농동 363-1 도
10175,동대문구,보행등,37.57390128,127.0382215,동대문구 용두동 
10176,동대문구,보행등,37.57568475,127.0551849,동대문구 전농동 204-205도
10177,동대문구,보행등,37.5727484,127.038159,동대문구 용두동 29-1대
10178,동대문구,보행등,37.57991455,127.0449018,동대문구 전농동 235-11대
10179,동대문구,보행등,37.57132763,127.0303408,동대문구 용두동 118-81대
10180,동대문구,보행등,37.57015996,127.0302059,동대문구 용두동 127-22대
10181,동대문구,보행등,37.57602842,127.0552454,동대문구 전농동 204-6도
10182,동대문구,보행등,37.57273971,127.0378112,동대문구 용두동 29-6대
10183,동대문구,보행등,37.57391697,127.0379222,동대문구 용두동 
10184,동대문구,보행등,37.59640964,127.060509,동대문구 이문동 262-4대
10185,동대문구,보행등,37.59640964,127.060509,동대문구 이문동 262-4대
10186,동대문구,보행등,37.59062773,127.0543162,동대문구 회기동 1-5 학
10187,동대문구,보행등,37.59047847,127.0543362,동대문구 회기동 54-131대
10188,동대문구,보행등,37.58628933,127.0518704,동대문구 청량리동 65대
10189,동대문구,보행등,37.58620456,127.0521435,동대문구 전농동 65-142도
10190,동대문구,보행등,37.58549411,127.051229,동대문구 청량리동 산1-7종
10191,동대문구,보행등,37.58378216,127.050034,동대문구 전농동 61-684도
10192,동대문구,보행등,37.58361445,127.0535734,동대문구 전농동 103-571대
10193,동대문구,보행등,37.57388673,127.0350171,동대문구 용두동 792-6 공
10194,동대문구,보행등,37.57412282,127.0360705,동대문구 용두동 53-6대
10195,동대문구,보행등,37.58332956,127.0534167,동대문구 전농동 103-507대
10196,동대문구,보행등,37.58319464,127.0538664,동대문구 전농동 103-500대
10197,동대문구,보행등,37.58069079,127.0554486,동대문구 전농동 304학
10198,동대문구,보행등,37.57847442,127.0572886,동대문구 전농동 60-1학
10199,동대문구,보행등,37.56765978,127.0518791,동대문구 답십리동 133-25대
10200,동대문구,보행등,37.5751965,127.0233929,동대문구 신설동 53-3 대
10201,동대문구,보행등,37.59114253,127.0396043,동대문구 제기동 950 대
10202,동대문구,보행등,37.59126316,127.0426346,동대문구 청량리동 산1-199임
10203,동대문구,보행등,37.60070135,127.0619822,동대문구 이문동 428 대
10204,동대문구,보행등,37.60255952,127.0619517,동대문구 이문동 331-21도
10205,동대문구,보행등,37.60276359,127.061973,동대문구 이문동 330-1대
10206,동대문구,보행등,37.60308068,127.0621697,동대문구 이문동 330-29대
10207,동대문구,보행등,37.60122443,127.0708328,동대문구 이문동 352-2천
10208,동대문구,보행등,37.60261434,127.0711977,동대문구 이문동 49-3답
10209,동대문구,보행등,37.58657651,127.0357908,동대문구 제기동 136-207 도
10210,동대문구,보행등,37.58226809,127.0295159,동대문구 용두동 103-168도
10211,동대문구,보행등,37.57560233,127.0304915,동대문구 용두동 150-38도
10212,동대문구,보행등,37.58033357,127.0757358,동대문구 장안동 1049-12천
10213,동대문구,보행등,37.57660027,127.0764031,동대문구 장안동 473-2도
10214,동대문구,보행등,37.58475166,127.0438446,동대문구 청량리동 199-197도
10215,동대문구,보행등,37.58197701,127.04453,동대문구 청량리동 217-3대
10216,동대문구,보행등,37.58201609,127.0447397,동대문구 청량리동 229대
10217,동대문구,보행등,37.58319505,127.0440705,동대문구 청량리동 427-5도
10218,동대문구,보행등,37.58967895,127.0686246,동대문구 휘경동 1-17천
10219,동대문구,보행등,37.58846926,127.0686529,동대문구 휘경동 9-4전
10220,동대문구,보행등,37.58280132,127.038811,동대문구 제기동 682-12대
10221,동대문구,보행등,37.58311769,127.0387503,동대문구 제기동 680학
10222,동대문구,보행등,37.58304951,127.038505,동대문구  680학
10223,동대문구,보행등,37.58296591,127.0383994,동대문구 제기동 681대
10224,동대문구,보행등,37.58281967,127.0383274,동대문구 제기동 853 도
10225,동대문구,보행등,37.5826905,127.0387474,동대문구 제기동 682-6대
10226,동대문구,보행등,37.58257143,127.0481467,동대문구 청량리동 46대
10227,동대문구,보행등,37.58251799,127.0482058,동대문구 청량리동 46-14대
10228,동대문구,보행등,37.58251799,127.0482058,동대문구 청량리동 46-14대
10229,동대문구,보행등,37.5926187,127.0578273,동대문구  329-8대
10230,동대문구,보행등,37.59309272,127.0581372,동대문구 이문동 284-1 학
10231,동대문구,보행등,37.59360075,127.0582807,동대문구 이문동 370-2학
10232,동대문구,보행등,37.57583552,127.0676805,동대문구  105-6 도
10233,동대문구,보행등,37.57970634,127.0507301,동대문구 전농동 127-221대
10234,동대문구,보행등,37.57985784,127.050601,동대문구 전농동 127-30 도
10235,동대문구,보행등,37.57503423,127.0241262,동대문구 신설동 53-3 대
10236,동대문구,보행등,37.57193428,127.0445582,동대문구 답십리동 670도
10237,동대문구,보행등,37.57013459,127.0487689,동대문구 답십리동 539도
10238,동대문구,보행등,37.58005743,127.0259272,동대문구 용두동 126-16학
10239,동대문구,보행등,37.58067954,127.0268377,동대문구 용두동 126-16학
10240,동대문구,보행등,37.59347862,127.0584085,동대문구 이문동 370-2학
10241,동대문구,보행등,37.60499022,127.0706351,동대문구 이문동 
10242,동대문구,보행등,37.60476058,127.0705519,동대문구 이문동 23-6 대
10243,동대문구,보행등,37.57945844,127.0250511,동대문구 용두동 126-16학
10244,동대문구,보행등,37.57599357,127.0550585,동대문구 전농동 204-34대
10245,동대문구,보행등,37.57415782,127.0378146,동대문구 용두동 47-7도
10246,동대문구,보행등,37.57275944,127.0378808,동대문구 용두동 29-6대
10247,동대문구,보행등,37.59146299,127.0674449,동대문구 휘경동 119-5대
10248,동대문구,보행등,37.57414519,127.0351734,동대문구 용두동 790 대
10249,동대문구,보행등,37.56759024,127.0686047,동대문구 장안동 469-9도
10250,동대문구,보행등,37.56862965,127.0692298,동대문구 장안동 469-8도
10251,동대문구,보행등,37.5685773,127.0695368,동대문구 장안동 469-13도
10252,동대문구,보행등,37.57084322,127.0706933,동대문구 장안동 469-7도
10253,동대문구,보행등,37.58846926,127.0686529,동대문구 휘경동 9-4전
10254,동대문구,보행등,37.58756396,127.0679675,동대문구 휘경동 367 대
10255,동대문구,보행등,37.58576901,127.0676798,동대문구 휘경동 43-257 임
10256,동대문구,보행등,37.58318983,127.0444845,동대문구 청량리동 442-14대
10257,동대문구,보행등,37.57596759,127.0677113,동대문구 장안동 105-6 도
10258,동대문구,보행등,37.57513664,127.0718581,동대문구 장안동 313-8대
10259,동대문구,보행등,37.57620158,127.0719304,동대문구 장안동 469-1 도
10260,동대문구,보행등,37.57893084,127.072064,동대문구 장안동 49-163 대
10261,동대문구,보행등,37.57270833,127.0575541,동대문구 답십리동 686-1도
10262,동대문구,보행등,37.57894367,127.0721895,동대문구 장안동 49-371 전
10263,동대문구,보행등,37.57992186,127.074896,동대문구 장안동 1049-12천
10264,동대문구,보행등,37.58480367,127.0720988,동대문구 휘경동 1031-450천
10265,동대문구,보행등,37.584721,127.0718776,동대문구 휘경동 1031-451천
10266,동대문구,보행등,37.58486215,127.071748,동대문구 휘경동 1031-448천
10267,동대문구,보행등,37.58509992,127.0718986,동대문구 휘경동 1031-449천
10268,동대문구,보행등,37.58424753,127.0695809,동대문구 휘경동 49-23도
10269,동대문구,보행등,37.57351605,127.0521078,동대문구 답십리동 400-1전
10270,동대문구,보행등,37.57352248,127.0523127,동대문구 답십리동 350-13대
10271,동대문구,보행등,37.57292962,127.0584844,동대문구 답십리동 10대
10272,동대문구,보행등,37.57281029,127.0660978,동대문구 답십리동 1000-1 대
10273,동대문구,보행등,37.57284778,127.0662947,동대문구 답십리동 1000-4 도
10274,동대문구,보행등,37.5721926,127.0714974,동대문구 장안동 310-2대
10275,동대문구,보행등,37.57467341,127.0577174,동대문구 답십리동 
10276,동대문구,보행등,37.57467341,127.0577174,동대문구 답십리동 
10277,동대문구,보행등,37.56975554,127.0699978,동대문구 장안동 307-6대
10278,동대문구,보행등,37.56750996,127.0688472,동대문구 장안동 469-12도
10279,동대문구,보행등,37.56614794,127.0676673,동대문구 장안동 381-1대
10280,동대문구,보행등,37.56587028,127.0674481,동대문구 장안동 381-3대
10281,동대문구,보행등,37.56576629,127.0676924,동대문구 장안동 374-1 대
10282,동대문구,보행등,37.56582594,127.0679462,동대문구 장안동 374-1 대
10283,동대문구,보행등,37.56380661,127.0660423,동대문구 장안동 377-4대
10284,동대문구,보행등,37.56893802,127.0559785,동대문구 답십리동 250-7도
10285,동대문구,보행등,37.56896217,127.0561108,동대문구 답십리동 250-2대
10286,동대문구,보행등,37.58849825,127.0567061,동대문구 휘경동 183-246도
10287,동대문구,보행등,37.58849825,127.0567061,동대문구 휘경동 183-246도
10288,동대문구,보행등,37.58857376,127.0566753,동대문구 휘경동 183-239대
10289,동대문구,보행등,37.58839901,127.0568637,동대문구 휘경동 183-238대
10290,동대문구,보행등,37.58965113,127.060382,동대문구 휘경동 317-101철
10291,동대문구,보행등,37.58941633,127.0603884,동대문구 휘경동 179-9 공
10292,동대문구,보행등,37.59016615,127.0621733,동대문구 휘경동 168-99대
10293,동대문구,보행등,37.59175477,127.0675645,동대문구 휘경동 120-47잡
10294,동대문구,보행등,37.57081233,127.0709766,동대문구 장안동 469-13도
10295,동대문구,보행등,37.56961489,127.0702009,동대문구 장안동 469-5도
10296,동대문구,보행등,37.57579895,127.0234269,동대문구 신설동 53-3 대
10297,동대문구,보행등,37.57579895,127.0234269,동대문구 신설동 53-3 대
10298,동대문구,보행등,37.57564821,127.0234717,동대문구 신설동 53-3 대
10299,동대문구,보행등,37.57575383,127.0237233,동대문구 신설동 53-3 대
10300,동대문구,보행등,37.57556111,127.0237458,동대문구 신설동 53-3 대
10301,동대문구,보행등,37.57824754,127.0381445,동대문구 제기동 914-4 대
10302,동대문구,보행등,37.5781006,127.0382287,동대문구 용두동 917-1 대
10303,동대문구,보행등,37.5781006,127.0382287,동대문구 용두동 917-1 대
10304,동대문구,보행등,37.5710334,127.0268216,동대문구 신설동 92-34도
10305,동대문구,보행등,37.57731324,127.0579594,동대문구 전농동 59-18대
10306,동대문구,보행등,37.58081487,127.0516304,동대문구 전농동 103-14도
10307,동대문구,보행등,37.5827026,127.0348772,동대문구 제기동 55-11천
10308,동대문구,보행등,37.57986953,127.0383409,동대문구 제기동 844-5 대
10309,동대문구,보행등,37.5798597,127.0385837,동대문구 제기동 842 대
10310,동대문구,보행등,37.57598755,127.0473486,동대문구 전농동 547-2 철
10311,동대문구,보행등,37.59894016,127.0618832,동대문구 이문동 255-241대
10312,동대문구,보행등,37.57820232,127.0327082,동대문구 용두동 271-41학
10313,동대문구,보행등,37.57797088,127.0328138,동대문구 용두동 271-41학
10314,동대문구,보행등,37.57199257,127.0745775,동대문구 장안동 329-3대
10315,동대문구,보행등,37.57199257,127.0745775,동대문구 장안동 329-3대
10316,동대문구,보행등,37.58303911,127.0388074,동대문구 제기동 680학
10317,동대문구,보행등,37.59003942,127.0622397,동대문구 휘경동 168-103대
10318,동대문구,보행등,37.59003942,127.0622397,동대문구 휘경동 168-103대
10319,동대문구,보행등,37.57459122,127.0233876,동대문구 신설동 53-3 대
10320,동대문구,보행등,37.58922463,127.0589332,동대문구 휘경동 183-263대
10321,동대문구,보행등,37.59130917,127.0395293,동대문구 제기동 949-1 도
10322,동대문구,보행등,37.56114915,127.0709433,동대문구 장안동 439-12대
10323,동대문구,보행등,37.5613214,127.0709534,동대문구 장안동 473-7도
10324,동대문구,보행등,37.56208319,127.0648462,동대문구 장안동 479-3도
10325,동대문구,보행등,37.56825038,127.0527836,동대문구 답십리동 484-47대
10326,동대문구,보행등,37.56809938,127.0527143,동대문구 답십리동 530-2천
10327,동대문구,보행등,37.56744976,127.0538387,동대문구 답십리동 536도
10328,동대문구,보행등,37.56730652,127.0537763,동대문구 답십리동 530-2천
10329,동대문구,보행등,37.57000888,127.0509525,동대문구 답십리동 532도
10330,동대문구,보행등,37.56986462,127.0508457,동대문구 답십리동 524-1도
10331,동대문구,보행등,37.5725597,127.0513345,동대문구 답십리동 335-30대
10332,동대문구,보행등,37.59078757,127.0677698,동대문구 휘경동 42-4 구
10333,동대문구,보행등,37.56422583,127.0595672,동대문구 장안동 12-271도
10334,동대문구,보행등,37.5890073,127.0589272,동대문구 휘경동 183-265대
10335,동대문구,보행등,37.58690236,127.0429639,동대문구 청량리동 산1-145임
10336,동대문구,보행등,37.58686676,127.0431671,동대문구 청량리동 산1-145임
10337,동대문구,보행등,37.58650457,127.043037,동대문구 청량리동 산1-145임
10338,동대문구,보행등,37.57974535,127.045188,동대문구 전농동 235-11대
10339,동대문구,보행등,37.57970134,127.0453322,동대문구 전농동 235-11대
10340,동대문구,보행등,37.57803221,127.0382321,동대문구 용두동 849 도
10341,동대문구,보행등,37.57864003,127.0403291,동대문구 제기동 620-95대
10342,동대문구,보행등,37.57864003,127.0403291,동대문구 제기동 620-95대
10343,동대문구,보행등,37.5785353,127.0404832,동대문구  850도
10344,동대문구,보행등,37.58048884,127.0460486,동대문구 전농동 235-11대
10345,동대문구,보행등,37.56288105,127.0582842,동대문구 장안동 955-5대
10346,동대문구,보행등,37.56436162,127.0594218,동대문구 답십리동 16-18대
10347,동대문구,보행등,37.56558624,127.0614247,동대문구 장안동 4-108대
10348,동대문구,보행등,37.56941392,127.0640218,동대문구 답십리동 2-24학
10349,동대문구,보행등,37.57637998,127.0253478,동대문구 신설동 764-4대
10350,동대문구,보행등,37.57626964,127.0255448,동대문구 신설동 764-14도
10351,동대문구,보행등,37.57626964,127.0255448,동대문구 신설동 764-14도
10352,동대문구,보행등,37.57617,127.0254533,동대문구 신설동 764-13대
10353,동대문구,보행등,37.57704605,127.0281081,동대문구 용두동 194-1 대
10354,동대문구,보행등,37.57704605,127.0281081,동대문구 용두동 194-1 대
10355,동대문구,보행등,37.57691261,127.0282021,동대문구 용두동 187-46대
10356,동대문구,보행등,37.57763369,127.0303589,동대문구 용두동 138-28대
10357,동대문구,보행등,37.57763369,127.0303589,동대문구 용두동 138-28대
10358,동대문구,보행등,37.57823909,127.035142,동대문구 제기동 65도
10359,동대문구,보행등,37.57823726,127.0352371,동대문구 제기동 892-65대
10360,동대문구,보행등,37.57816048,127.0351464,동대문구 제기동 892-65대
10361,동대문구,보행등,37.57816048,127.0351464,동대문구 제기동 892-65대
10362,동대문구,보행등,37.57799943,127.0350321,동대문구 용두동 47-1도
10363,동대문구,보행등,37.57795772,127.0348975,동대문구 용두동 892-66대
10364,동대문구,보행등,37.56558513,127.0613565,동대문구 장안동 4-111대
10365,동대문구,보행등,37.57442745,127.0256393,동대문구 신설동 91-244대
10366,동대문구,보행등,37.57439153,127.0254684,동대문구 신설동 91-140대
10367,동대문구,보행등,37.57449112,127.0255457,동대문구 신설동 91-24대
10368,동대문구,보행등,37.57409455,127.0267189,동대문구 신설동 91-321천
10369,동대문구,보행등,37.57396621,127.027202,동대문구 신설동 237-8도
10370,동대문구,보행등,37.57402975,127.0305891,동대문구 용두동 112-61대
10371,동대문구,보행등,37.58276209,127.0370741,동대문구 제기동 715대
10372,동대문구,보행등,37.57397563,127.0307767,동대문구 용두동 237-15도
10373,동대문구,보행등,37.57397763,127.0305248,동대문구 용두동 
10374,동대문구,보행등,37.57390126,127.0307971,동대문구 용두동 112-105 대
10375,동대문구,보행등,37.57408552,127.0348667,동대문구 용두동 790-8 도
10376,동대문구,보행등,37.59653879,127.0602083,동대문구 이문동 262-28대
10377,동대문구,보행등,37.59601095,127.0609889,동대문구 이문동 292-100도
10378,동대문구,보행등,37.5916398,127.0675078,동대문구 휘경동 119-3 도
10379,동대문구,보행등,37.5916398,127.0675078,동대문구 휘경동 119-3 도
10380,동대문구,보행등,37.5724514,127.0718937,동대문구 장안동 476-5도
10381,동대문구,보행등,37.57245161,127.0715955,동대문구 장안동 
10382,동대문구,보행등,37.5734114,127.051902,동대문구 답십리동 691 대
10383,동대문구,보행등,37.60270498,127.0710749,동대문구 이문동 48-1전
10384,동대문구,보행등,37.60265384,127.0709399,동대문구 이문동 46-1 철
10385,동대문구,보행등,37.5915931,127.0670463,동대문구 휘경동 120-27대
10386,동대문구,보행등,37.59147039,127.0671411,동대문구 휘경동 120-28대
10387,동대문구,보행등,37.59147039,127.0671411,동대문구 휘경동 120-28대
10388,동대문구,보행등,37.59084748,127.0652703,동대문구 휘경동 131-63대
10389,동대문구,보행등,37.59102679,127.0651798,동대문구 휘경동 144-5대
10390,동대문구,보행등,37.57377668,127.0287014,동대문구 용두동 236-26대
10391,동대문구,보행등,37.57396818,127.0287042,동대문구 용두동 236-14대
10392,동대문구,보행등,37.58278376,127.0336468,동대문구 제기동 67-448도
10393,동대문구,보행등,37.58268146,127.0337359,동대문구 제기동 67-55도
10394,동대문구,보행등,37.57682641,127.0461218,동대문구 전농동 588-1철
10395,동대문구,보행등,37.58474789,127.0678925,동대문구 휘경동 366 대
10396,동대문구,보행등,37.58463321,127.0676786,동대문구 휘경동 366 대
10397,동대문구,보행등,37.57328556,127.0525523,동대문구 답십리동 348-1대
10398,동대문구,보행등,37.56537377,127.0550045,동대문구 답십리동 486-3학
10399,동대문구,보행등,37.56551667,127.0548272,동대문구 답십리동 486-3학
10400,동대문구,보행등,37.56533668,127.055029,동대문구 답십리동 486-3학
10401,동대문구,보행등,37.56523976,127.0548949,동대문구 답십리동 486-3학
10402,동대문구,보행등,37.56523976,127.0548949,동대문구 답십리동 486-3학
10403,동대문구,보행등,37.56555703,127.0546928,동대문구 답십리동 486-3학
10404,동대문구,보행등,37.58271853,127.0314487,동대문구 제기동 67-242 도
10405,동대문구,보행등,37.56610397,127.0558283,동대문구 답십리동 268-1대
10406,동대문구,보행등,37.56600866,127.0557607,동대문구 답십리동 268-1대
10407,동대문구,보행등,37.56600866,127.0557607,동대문구 답십리동 268-1대
10408,동대문구,보행등,37.56616701,127.0555983,동대문구 답십리동 268-1대
10409,동대문구,보행등,37.56616701,127.0555983,동대문구 답십리동 268-1대
10410,동대문구,보행등,37.58127006,127.0469369,동대문구 전농동 235-1대
10411,동대문구,보행등,37.58297055,127.0373864,동대문구 제기동 833-1도
10412,동대문구,보행등,37.58292185,127.0374962,동대문구 제기동 833-1도
10413,동대문구,보행등,37.58276959,127.0374226,동대문구 제기동 952-1도
10414,동대문구,보행등,37.58271194,127.037358,동대문구 제기동 952-2대
10415,동대문구,보행등,37.58270027,127.0372244,동대문구 제기동 852-2 도
10416,동대문구,보행등,37.58290574,127.0371577,동대문구 제기동 888-18도
10417,동대문구,보행등,37.58295347,127.0372551,동대문구 제기동 852-2 도
10418,동대문구,보행등,37.57222005,127.0746011,동대문구 장안동 329-3대
10419,동대문구,보행등,37.59079074,127.0679818,동대문구 휘경동 59-34대
10420,동대문구,보행등,37.56568022,127.0611518,동대문구 답십리동 4-89대
10421,동대문구,보행등,37.56670562,127.0622677,동대문구 장안동 2-7 도
10422,동대문구,보행등,37.56681716,127.0620525,동대문구 답십리동 4-12 대
10423,동대문구,보행등,37.58505964,127.0526134,동대문구 전농동 67-7 도
10424,동대문구,보행등,37.57104541,127.0332907,동대문구 용두동 237-36대
10425,동대문구,보행등,37.57091988,127.0333126,동대문구 용두동 237-37 대
10426,동대문구,보행등,37.58072962,127.0556679,동대문구 전농동 304학
10427,동대문구,보행등,37.57554392,127.0450494,동대문구 전농동 588-152 철
10428,동대문구,보행등,37.57537095,127.0449463,동대문구 답십리동 588-152 철
10429,동대문구,보행등,37.57533488,127.0450222,동대문구 전농동 588-152 철
10430,동대문구,보행등,37.57527803,127.0452169,동대문구 전농동 588-181 철
10431,동대문구,보행등,37.58142748,127.0496648,동대문구 전농동 620-67도
10432,동대문구,보행등,37.58153962,127.0498431,동대문구 전농동 602-18대
10433,동대문구,보행등,37.57261357,127.0660017,동대문구 답십리동 1000-1 대
10434,동대문구,보행등,37.5725629,127.0663713,동대문구 장안동 1-137 전
10435,동대문구,보행등,37.57259664,127.0664722,동대문구 장안동 1-92도
10436,동대문구,보행등,37.57279163,127.0666571,동대문구 장안동 1-92도
10437,동대문구,보행등,37.57284772,127.0665849,동대문구 장안동 1-92도
10438,동대문구,보행등,37.58138085,127.0466407,동대문구 청량리동 235-1대
10439,동대문구,보행등,37.58132609,127.0470836,동대문구 전농동 591-9대
10440,동대문구,보행등,37.57321518,127.0519932,동대문구 답십리동 339-24대
10441,동대문구,보행등,37.59004982,127.0561265,동대문구 휘경동 346-99 종
10442,동대문구,보행등,37.59004982,127.0561265,동대문구 휘경동 346-99 종
10443,동대문구,보행등,37.58986008,127.0560232,동대문구 휘경동 346-99 종
10444,동대문구,보행등,37.59016641,127.0558475,동대문구 회기동 346-99 종
10445,동대문구,보행등,37.57512229,127.0721179,동대문구 장안동 313-8대
10446,동대문구,보행등,37.57274835,127.0585367,동대문구 답십리동 10대
10447,동대문구,보행등,37.57496804,127.046892,동대문구 전농동 678-3대
10448,동대문구,보행등,37.57505917,127.0466998,동대문구 전농동 678-3대
10449,동대문구,보행등,37.5839174,127.0498508,동대문구 청량리동 11-21대
10450,동대문구,보행등,37.60586989,127.0667459,동대문구 이문동 82-3답
10451,동대문구,보행등,37.58957061,127.0366518,동대문구 제기동 27-3대
10452,동대문구,보행등,37.58951002,127.0363237,동대문구 제기동 28-358대
10453,동대문구,보행등,37.573892,127.0308516,동대문구 용두동 112-105 대
10454,동대문구,보행등,37.57374163,127.0307762,동대문구 용두동 112-109대
10455,동대문구,보행등,37.57377921,127.0305694,동대문구 용두동 112-80대
10456,동대문구,보행등,37.57097397,127.0495059,동대문구 답십리동 555천
10457,동대문구,보행등,37.57111373,127.0495665,동대문구 답십리동 539도
10458,동대문구,보행등,37.57104416,127.0497837,동대문구 답십리동 474-9대
10459,동대문구,보행등,37.57012535,127.0486177,동대문구 답십리동 471공
10460,동대문구,보행등,37.57670172,127.0459135,동대문구 전농동 588-1철
10461,동대문구,보행등,37.5766094,127.045875,동대문구 전농동 588-1철
10462,동대문구,보행등,37.57665721,127.0456577,동대문구 전농동 588-179 철
10463,동대문구,보행등,37.59153461,127.0521569,동대문구 회기동 1-5 학
10464,동대문구,보행등,37.59173141,127.0524043,동대문구 회기동 1-5 학
10465,동대문구,보행등,37.59170935,127.0522361,동대문구 회기동 1-5 학
10466,동대문구,보행등,37.59161084,127.0524523,동대문구 회기동 1-5 학
10467,동대문구,보행등,37.59146485,127.0524995,동대문구 회기동 1-5 학
10468,동대문구,보행등,37.59141868,127.0523071,동대문구 회기동 1-5 학
10469,동대문구,보행등,37.5866784,127.0400877,동대문구 제기동 205-78도
10470,동대문구,보행등,37.58652457,127.0401703,동대문구 제기동 205-78도
10471,동대문구,보행등,37.57608064,127.0383341,동대문구 용두동 1017대
10472,동대문구,보행등,37.57602344,127.0380963,동대문구 용두동 849 도
10473,동대문구,보행등,37.56886573,127.0519575,동대문구 답십리동 478-26대
10474,동대문구,보행등,37.56872146,127.0518784,동대문구 답십리동 536-1 도
10475,동대문구,보행등,37.58504778,127.0386699,동대문구 제기동 120-233대
10476,동대문구,보행등,37.58509114,127.0384232,동대문구 제기동 120-241대
10477,동대문구,보행등,37.59907207,127.0618966,동대문구 이문동 256-312대
10478,동대문구,보행등,37.59907207,127.0618966,동대문구 이문동 256-312대
10479,동대문구,보행등,37.58170861,127.0386958,동대문구 제기동 740-5대
10480,동대문구,보행등,37.58171428,127.0384461,동대문구 제기동 740-2대
10481,동대문구,보행등,37.58305501,127.0445254,동대문구 청량리동 212 대
10482,동대문구,보행등,37.58289573,127.044233,동대문구 청량리동 440-12대
10483,동대문구,보행등,37.58327096,127.0443292,동대문구 청량리동 442-1대
10484,동대문구,보행등,37.57832151,127.0571646,동대문구 전농동 60-1학
10485,동대문구,보행등,37.57920179,127.0427578,동대문구 전농동 478-2 대
10486,동대문구,보행등,37.57914311,127.0427515,동대문구 전농동 478-3 대
10487,동대문구,보행등,37.57906094,127.0422987,동대문구 용두동 821도
10488,동대문구,보행등,37.57906094,127.0422987,동대문구 용두동 821도
10489,동대문구,보행등,37.57941577,127.0425197,동대문구 제기동 850도
10490,동대문구,보행등,37.58640543,127.0358817,동대문구 제기동 136-207 도
10491,동대문구,보행등,37.58580108,127.0513151,동대문구 청량리동 65대
10492,동대문구,보행등,37.59132057,127.0427209,동대문구 청량리동 산1-199임
10493,동대문구,보행등,37.59114666,127.0424101,동대문구 청량리동 207대
10494,동대문구,보행등,37.59139678,127.0422199,동대문구 청량리동 산1-199임
10495,동대문구,보행등,37.5724076,127.071506,동대문구 장안동 310-1대
10496,동대문구,보행등,37.5722293,127.0714605,동대문구 장안동 310-1대
10497,동대문구,보행등,37.57218228,127.0718094,동대문구 장안동 310-8대
10498,동대문구,보행등,37.5721812,127.0718758,동대문구 장안동 310-8대
10499,동대문구,보행등,37.572383,127.0719179,동대문구 장안동 310-8대
10500,동대문구,보행등,37.5854701,127.0515499,동대문구 전농동 산1-7종
10501,동대문구,보행등,37.5854701,127.0515499,동대문구 전농동 산1-7종
10502,동대문구,보행등,37.5856694,127.051692,동대문구 전농동 66-1종
10503,동대문구,보행등,37.59653879,127.0602083,동대문구 이문동 262-28대
10504,동대문구,보행등,37.58256094,127.0300252,동대문구 제기동 86-113대
10505,동대문구,보행등,37.58270369,127.0299845,동대문구 제기동 86-132대
10506,동대문구,보행등,37.58272437,127.0297769,동대문구 제기동 86-132대
10507,동대문구,보행등,37.59705817,127.0680609,동대문구 이문동 64대
10508,동대문구,보행등,37.58242412,127.0294055,동대문구 용두동 103-175대
