주소,위도,경도,CCTV 수량,설치목적
서울특별시 광진구 자양로44길 125 (구의동),37.5503,127.09655,1,생활방범
서울특별시 광진구 면목로11길 20 (중곡동),37.5379,127.07514,1,생활방범
서울특별시 광진구 면목로13길 17,37.56152,127.07653,1,생활방범
서울특별시 광진구 면목로15길30,37.562,127.08585,1,생활방범
서울특별시 광진구 면목로16길 10 (중곡동),37.56801,127.08445,1,생활방범
서울특별시 광진구 면목로182,37.54616,127.06708,1,생활방범
서울특별시 광진구 면목로1길 19 (군자동),37.54886,127.07274,1,생활방범
서울특별시 광진구 면목로38,37.55158,127.08611,1,생활방범
서울특별시 광진구 면목로5길 15 (군자동),37.53444,127.07663,1,생활방범
서울특별시 광진구 면목로5길 30-6 (군자동),37.53222,127.07833,1,생활방범
서울특별시 광진구 면목로5길 49 (군자동),37.53698,127.07668,1,생활방범
서울특별시 광진구 면목로5길 59 (군자동),37.54324,127.08784,1,생활방범
서울특별시 광진구 면목로6길 18 (군자동),37.53904,127.09366,1,생활방범
서울특별시 광진구 면목로9길31,37.54743,127.10428,1,생활방범
서울특별시 광진구 생활방범(아차산동행숲길),37.56019,127.08541,1,생활방범
서울특별시 광진구 생활방범(아차산사방댐),37.56802,127.08315,1,생활방범
서울특별시 광진구 생활방범(아차산어울림광장1),37.55837,127.09445,1,생활방범
서울특별시 광진구 생활방범(아차산어울림광장2),37.55271,127.08181,1,생활방범
서울특별시 광진구 신주소 없음,37.54052,127.08861,1,생활방범
서울특별시 광진구 아차산 순환도로 (광장동),37.53007,127.07797,1,생활방범
서울특별시 광진구 아차산로 200 (자양동),37.53568,127.06499,1,생활방범
서울특별시 광진구 아차산로 21길 109,37.53379,127.06779,1,생활방범
서울특별시 광진구 아차산로 23길 45,37.54507,127.07812,1,생활방범
서울특별시 광진구 아차산로 241,37.55191,127.0705,1,생활방범
서울특별시 광진구 아차산로 241 (화양동),37.54208,127.08734,1,생활방범
서울특별시 광진구 아차산로 288 (자양동),37.54752,127.1031,1,생활방범
서울특별시 광진구 아차산로 401-9,37.54327,127.08367,1,생활방범
서울특별시 광진구 아차산로 540 (광장동),37.55646,127.07347,1,생활방범
서울특별시 광진구 아차산로 636 (광장동),37.53655,127.07974,1,생활방범
서울특별시 광진구 아차산로 63길 17 (구의동),37.53858,127.07719,1,생활방범
서울특별시 광진구 아차산로 75길 9,37.53348,127.07674,1,생활방범
서울특별시 광진구 아차산로 78길 153 (광장동),37.53301,127.08395,1,생활방범
서울특별시 광진구 아차산로 78길 18,37.53859,127.07892,1,생활방범
서울특별시 광진구 아차산로 78길 90,37.53,127.08273,1,생활방범
서울특별시 광진구 광장동 5-119,37.55294,127.10113,1,생활방범
서울특별시 광진구 광장로 1 (광장동),37.55482,127.09804,1,생활방범
서울특별시 광진구 광장로 64 (광장동),37.55612,127.09824,1,생활방범
서울특별시 광진구 광장로 7길 27,37.55615,127.09763,1,생활방범
서울특별시 광진구 광장로1-20,37.55634,127.09679,1,생활방범
서울특별시 광진구 광장로1가길 13,37.55647,127.09634,1,생활방범
서울특별시 광진구 광장로1가길 31 (광장동),37.55664,127.09606,1,생활방범
서울특별시 광진구 광장로1가길 49 (광장동),37.55673,127.09677,1,생활방범
서울특별시 광진구 광장로1길 19 (광장동),37.56186,127.09082,1,생활방범
서울특별시 광진구 광장로1나길 16 (광장동),37.56812,127.09045,1,생활방범
서울특별시 광진구 광장로1나길 8,37.56788,127.09047,1,생활방범
서울특별시 광진구 광장로1다길 23,37.5676,127.08989,1,생활방범
서울특별시 광진구 광장로1다길 60 (광장동),37.55538,127.09912,1,생활방범
서울특별시 광진구 자양로44길 141-7 (구의동),37.55068,127.0888,1,생활방범
서울특별시 광진구 자양로44길 30-1 (구의동),37.54865,127.08901,1,생활방범
서울특별시 광진구 자양로44길 69 (구의동),37.55472,127.09471,1,생활방범
서울특별시 광진구 자양로44나길 26-14 (구의동),37.55442,127.09687,1,생활방범
서울특별시 광진구 자양로44나길 39 (구의동),37.55268,127.09535,1,생활방범
서울특별시 광진구 자양로45길 13 (구의동),37.55371,127.09395,1,생활방범
서울특별시 광진구 자양로45길 65 (중곡동),37.55216,127.09314,1,생활방범
서울특별시 광진구 자양로45길 89 (중곡동),37.54752,127.0908,1,생활방범
서울특별시 광진구 자양로47길 11 (구의동),37.54903,127.08717,1,생활방범
서울특별시 광진구 자양로48길 20 (구의동),37.53605,127.09106,1,생활방범
서울특별시 광진구 자양로49길 15-2 (구의동),37.53709,127.09381,1,생활방범
서울특별시 광진구 자양로4가길6-10,37.53806,127.09369,1,생활방범
서울특별시 광진구 자양로4길 12-1 (자양동),37.53723,127.09341,1,생활방범
서울특별시 광진구 자양로4나길 31 (자양동),37.53793,127.08954,1,생활방범
서울특별시 광진구 자양로51길 10-9 (구의동),37.53882,127.09806,1,생활방범
서울특별시 광진구 자양로51길 11 (구의동),37.5535,127.09945,1,생활방범
서울특별시 광진구 자양로51길 28,37.54011,127.09063,1,생활방범
서울특별시 광진구 자양로51길 46,37.54484,127.08838,1,생활방범
서울특별시 광진구 자양로52길 11 (구의동),37.53823,127.09069,1,생활방범
서울특별시 광진구 자양로53길 10 (구의동),37.55291,127.07236,1,생활방범
서울특별시 광진구 자양로53길21,37.55586,127.07582,1,생활방범
서울특별시 광진구 자양로54길 11 (구의동),37.55222,127.07253,1,생활방범
서울특별시 광진구 자양로5길 13 (자양동),37.55434,127.07299,1,생활방범
서울특별시 광진구 자양로6길 40 (자양동),37.55163,127.06949,1,생활방범
서울특별시 광진구 자양로9길 24-3 (자양동),37.55755,127.07348,1,생활방범
서울특별시 광진구 자양번영로 3길 27 (자양동),37.54133,127.08318,1,생활방범
서울특별시 광진구 자양번영로 7길 3,37.5371,127.08072,1,생활방범
서울특별시 광진구 자양번영로 81 (자양동),37.53646,127.07895,1,생활방범
서울특별시 광진구 자양번영로11길 29 (자양동),37.53325,127.08472,1,생활방범
서울특별시 광진구 자양번영로11길 37-14 (자양동),37.5326,127.07559,1,생활방범
서울특별시 광진구 자양번영로11길 4-9 (자양동),37.53227,127.07682,1,생활방범
서울특별시 광진구 자양번영로13길 32 (자양동),37.53242,127.08898,1,생활방범
서울특별시 광진구 광장로1길 23 (광장동),37.5629,127.09129,1,쓰레기단속
서울특별시 광진구 광진구아차산로21길 64-43 (화양동),37.53566,127.09456,1,쓰레기단속
서울특별시 광진구 광진구천호대로120길16,37.53554,127.09432,1,쓰레기단속
서울특별시 광진구 군자로 129-5 (군자동),37.56889,127.08303,1,쓰레기단속
서울특별시 광진구 군자로 15 (화양동),37.54778,127.09034,1,쓰레기단속
서울특별시 광진구 군자로13길 6 (군자동),37.5589,127.07731,1,쓰레기단속
서울특별시 광진구 긴고랑로13길 33 (중곡동),37.563,127.08316,1,쓰레기단속
서울특별시 광진구 긴고랑로2길 25 (중곡동 마을마당),37.54286,127.08304,1,쓰레기단속
서울특별시 광진구 긴고랑로30길 16 (중곡동),37.54781,127.09028,1,쓰레기단속
서울특별시 광진구 긴고랑로4길 5 (중곡동),37.53771,127.08791,1,쓰레기단속
서울특별시 광진구 능동로17길 53 (화양동),37.53855,127.08581,1,쓰레기단속
서울특별시 광진구 능동로36길 60 (능동),37.5494,127.08909,1,쓰레기단속
서울특별시 광진구 능동로57길 30-5 (중곡동),37.55232,127.08185,1,쓰레기단속
서울특별시 광진구 광장로1다길31 (광장동),37.55512,127.09971,1,생활방범
서울특별시 광진구 광장로3길 18-21 (광장동),37.55491,127.10038,1,생활방범
서울특별시 광진구 광장로3길 22 (광장동),37.54763,127.10685,1,생활방범
서울특별시 광진구 광장로5길 12 (광장동),37.54353,127.10244,1,생활방범
서울특별시 광진구 광장로5길 25-1,37.55186,127.08945,1,생활방범
서울특별시 광진구 광장로77,37.54513,127.08799,1,생활방범
서울특별시 광진구 광장로7길 24 (광장동),37.54594,127.08629,1,생활방범
서울특별시 광진구 광장로7길 7 (광장동),37.53272,127.09313,1,생활방범
서울특별시 광진구 광장로89,37.53505,127.09314,1,생활방범
서울특별시 광진구 광장로9길 6 (광장동),37.53777,127.09639,1,생활방범
서울특별시 광진구 구의1동 668-5,37.53382,127.0923,1,생활방범
서울특별시 광진구 구의강변로 69,37.54911,127.07546,1,생활방범
서울특별시 광진구 구의강변로3가길 3 (구의동),37.5636,127.08286,1,생활방범
서울특별시 광진구 구의강변로3길 39 (구의동),37.56151,127.07476,1,생활방범
서울특별시 광진구 구의동 4-20,37.5586,127.08045,1,생활방범
서울특별시 광진구 구의동 624-1,37.55253,127.0897,1,생활방범
서울특별시 광진구 구의로 13-6 (구의동),37.54112,127.06779,1,생활방범
서울특별시 광진구 구의로 19,37.54097,127.07129,1,생활방범
서울특별시 광진구 구의로 56 (구의동),37.54205,127.07144,1,생활방범
서울특별시 광진구 구의로 65 (구의동),37.54087,127.07092,1,생활방범
서울특별시 광진구 구의로 7,37.56503,127.0807,1,생활방범
서울특별시 광진구 구의로10길 12 (구의동),37.53164,127.08351,1,생활방범
서울특별시 광진구 구의로11길 28 (구의동),37.53206,127.08548,1,생활방범
서울특별시 광진구 구의로16길 36 (구의동),37.56756,127.085,1,생활방범
서울특별시 광진구 구의로1길 12 (구의동),37.54418,127.08479,1,생활방범
서울특별시 광진구 아차산로192,37.53146,127.07656,1,생활방범
서울특별시 광진구 아차산로21길 47 (화양동),37.5331,127.08887,1,생활방범
서울특별시 광진구 아차산로21길 62,37.53414,127.06977,1,생활방범
서울특별시 광진구 아차산로21길 97(화양동),37.53339,127.06856,1,생활방범
서울특별시 광진구 아차산로22길 27 (자양동),37.53546,127.07558,1,생활방범
서울특별시 광진구 아차산로23길 23-5,37.53654,127.06164,1,생활방범
서울특별시 광진구 아차산로23길 68 (화양동),37.53709,127.06808,1,생활방범
서울특별시 광진구 아차산로24길 17,37.53782,127.06621,1,생활방범
서울특별시 광진구 아차산로25길 20-9 (화양동),37.55733,127.08311,1,생활방범
서울특별시 광진구 아차산로25길 27 (화양동),37.56639,127.08069,1,생활방범
서울특별시 광진구 아차산로25길 27 (화양동),37.56557,127.08191,1,생활방범
서울특별시 광진구 아차산로25길 48 (화양동),37.56792,127.08703,1,생활방범
서울특별시 광진구 아차산로25길 76 (화양동),37.54519,127.07214,1,생활방범
서울특별시 광진구 아차산로27길 20,37.54412,127.06976,1,생활방범
서울특별시 광진구 아차산로27길 45-6 (화양동),37.54434,127.07164,1,생활방범
서울특별시 광진구 아차산로27길 60,37.56516,127.08076,1,생활방범
서울특별시 광진구 아차산로30길 39 (자양동),37.56539,127.07831,1,생활방범
서울특별시 광진구 아차산로30길18,37.55998,127.08465,1,생활방범
서울특별시 광진구 아차산로31길 14 (화양동),37.563,127.0841,1,생활방범
서울특별시 광진구 아차산로31길 14 (화양동),37.57102,127.08052,1,생활방범
서울특별시 광진구 아차산로32길 17 (자양동),37.55844,127.09037,1,생활방범
